age, education-num, marital-status, relationship, race, hours-per-week, sex
49,9, Married-civ-spouse, Husband, Black,50, Male
47,9, Married-civ-spouse, Wife, White,35, Female
59,7, Married-civ-spouse, Husband, White,70, Male
23,9, Never-married, Not-in-family, White,40, Male
35,11, Married-civ-spouse, Husband, White,50, Male
48,9, Married-civ-spouse, Husband, White,55, Male
33,6, Married-civ-spouse, Husband, Black,50, Male
37,12, Never-married, Not-in-family, White,80, Male
29,9, Married-civ-spouse, Husband, White,60, Male
24,14, Never-married, Own-child, White,40, Female
41,13, Married-civ-spouse, Husband, White,40, Male
21,9, Never-married, Not-in-family, White,35, Male
26,10, Never-married, Own-child, White,35, Male
54,9, Married-civ-spouse, Husband, White,40, Male
60,9, Married-civ-spouse, Husband, White,25, Male
38,9, Never-married, Own-child, White,40, Male
19,9, Never-married, Not-in-family, White,40, Male
41,13, Never-married, Unmarried, Black,40, Female
37,14, Never-married, Not-in-family, Black,40, Male
37,13, Never-married, Not-in-family, Black,60, Male
22,10, Never-married, Not-in-family, White,35, Male
33,14, Married-civ-spouse, Husband, White,40, Male
22,10, Never-married, Own-child, White,40, Male
47,10, Divorced, Unmarried, White,40, Female
54,9, Divorced, Not-in-family, White,60, Female
34,11, Never-married, Unmarried, Amer-Indian-Eskimo,40, Female
50,13, Married-civ-spouse, Husband, White,50, Male
35,5, Married-civ-spouse, Husband, White,32, Male
41,13, Married-civ-spouse, Wife, Asian-Pac-Islander,5, Female
29,14, Never-married, Not-in-family, White,40, Female
27,13, Never-married, Not-in-family, White,40, Female
44,14, Divorced, Not-in-family, White,40, Male
21,10, Never-married, Own-child, White,35, Female
36,9, Married-civ-spouse, Other-relative, Asian-Pac-Islander,40, Male
38,7, Divorced, Not-in-family, White,40, Male
38,11, Divorced, Not-in-family, White,45, Female
38,15, Never-married, Not-in-family, White,32, Female
41,12, Divorced, Unmarried, White,10, Female
24,13, Never-married, Not-in-family, White,40, Female
52,12, Married-civ-spouse, Husband, White,55, Male
64,4, Married-civ-spouse, Husband, White,40, Male
52,10, Married-civ-spouse, Husband, White,30, Male
32,9, Married-civ-spouse, Husband, White,50, Male
34,10, Married-civ-spouse, Wife, White,20, Female
18,7, Never-married, Own-child, White,30, Female
45,10, Married-civ-spouse, Husband, White,40, Male
24,13, Never-married, Not-in-family, White,40, Male
43,10, Married-civ-spouse, Husband, White,40, Male
49,10, Divorced, Unmarried, Black,35, Female
68,13, Separated, Unmarried, White,70, Male
18,9, Never-married, Own-child, White,40, Female
27,13, Married-civ-spouse, Husband, White,40, Male
18,6, Never-married, Own-child, White,16, Female
33,10, Divorced, Unmarried, White,40, Male
48,13, Married-civ-spouse, Husband, White,40, Male
34,12, Married-civ-spouse, Husband, Black,50, Male
41,9, Divorced, Unmarried, White,45, Female
74,9, Never-married, Not-in-family, White,10, Male
40,9, Married-spouse-absent, Not-in-family, White,40, Male
53,15, Married-civ-spouse, Husband, White,60, Male
47,11, Married-civ-spouse, Husband, White,52, Male
20,10, Never-married, Own-child, White,40, Male
30,9, Divorced, Unmarried, White,37, Female
38,9, Divorced, Not-in-family, White,40, Male
44,10, Married-civ-spouse, Husband, White,44, Male
48,10, Separated, Unmarried, White,40, Female
36,9, Married-civ-spouse, Husband, White,15, Male
20,9, Never-married, Own-child, White,40, Male
47,10, Divorced, Not-in-family, White,25, Female
61,9, Widowed, Not-in-family, White,12, Female
34,9, Married-civ-spouse, Husband, White,60, Male
43,10, Married-civ-spouse, Husband, White,40, Male
25,9, Never-married, Own-child, White,40, Male
51,11, Married-civ-spouse, Husband, White,40, Male
50,10, Divorced, Not-in-family, White,39, Female
42,13, Married-civ-spouse, Husband, White,40, Male
17,6, Never-married, Own-child, White,18, Female
51,9, Married-civ-spouse, Husband, Asian-Pac-Islander,20, Male
46,14, Never-married, Not-in-family, White,40, Female
51,9, Married-civ-spouse, Husband, White,48, Male
18,7, Never-married, Own-child, White,12, Female
21,10, Never-married, Own-child, White,15, Male
33,13, Married-civ-spouse, Wife, White,40, Female
27,4, Married-civ-spouse, Husband, White,40, Male
36,14, Never-married, Not-in-family, White,50, Male
31,9, Never-married, Not-in-family, White,40, Male
27,9, Separated, Unmarried, White,50, Female
20,10, Never-married, Own-child, White,40, Male
45,9, Never-married, Unmarried, Asian-Pac-Islander,40, Male
22,9, Married-civ-spouse, Husband, White,50, Male
40,13, Never-married, Not-in-family, White,40, Female
25,13, Never-married, Not-in-family, Asian-Pac-Islander,20, Male
40,10, Divorced, Unmarried, White,38, Female
48,13, Married-civ-spouse, Husband, White,37, Male
30,9, Never-married, Not-in-family, White,20, Male
61,13, Married-civ-spouse, Husband, White,40, Male
49,4, Married-civ-spouse, Husband, White,50, Male
22,10, Never-married, Own-child, White,40, Male
19,9, Never-married, Own-child, White,32, Male
26,13, Never-married, Own-child, White,50, Male
27,10, Never-married, Not-in-family, Asian-Pac-Islander,50, Male
41,14, Married-civ-spouse, Husband, White,40, Male
33,16, Married-civ-spouse, Husband, White,40, Male
56,10, Never-married, Not-in-family, White,32, Male
43,13, Married-civ-spouse, Husband, White,40, Male
29,9, Married-civ-spouse, Wife, White,35, Female
44,7, Married-civ-spouse, Husband, White,60, Male
37,10, Divorced, Own-child, Other,40, Female
24,10, Divorced, Not-in-family, White,43, Male
65,9, Widowed, Not-in-family, White,40, Female
38,9, Married-civ-spouse, Husband, White,40, Male
35,14, Married-civ-spouse, Husband, White,45, Male
39,13, Never-married, Own-child, White,50, Female
47,9, Married-civ-spouse, Husband, White,60, Male
47,14, Divorced, Unmarried, White,35, Female
51,9, Married-civ-spouse, Husband, White,52, Male
38,9, Married-civ-spouse, Husband, White,56, Male
44,10, Widowed, Unmarried, White,38, Female
24,9, Never-married, Other-relative, White,40, Female
41,9, Divorced, Unmarried, White,40, Female
51,11, Divorced, Unmarried, White,45, Female
60,9, Married-civ-spouse, Husband, White,60, Male
40,13, Married-civ-spouse, Husband, White,50, Male
72,9, Married-civ-spouse, Husband, White,32, Male
27,10, Married-civ-spouse, Wife, White,55, Female
36,9, Married-civ-spouse, Husband, White,48, Male
44,9, Married-civ-spouse, Husband, White,40, Male
33,10, Divorced, Not-in-family, White,40, Female
53,4, Married-civ-spouse, Husband, White,40, Male
43,9, Married-civ-spouse, Husband, White,40, Male
44,12, Never-married, Not-in-family, White,40, Male
35,10, Married-civ-spouse, Husband, White,55, Male
52,10, Divorced, Unmarried, Black,40, Female
51,12, Widowed, Unmarried, White,50, Female
41,5, Married-civ-spouse, Husband, Amer-Indian-Eskimo,84, Male
42,9, Never-married, Not-in-family, White,40, Female
54,14, Married-civ-spouse, Husband, White,35, Male
31,6, Married-civ-spouse, Husband, White,48, Male
30,8, Never-married, Own-child, Black,40, Female
21,10, Never-married, Own-child, White,30, Male
29,10, Separated, Not-in-family, White,40, Female
37,9, Never-married, Own-child, White,35, Female
27,9, Never-married, Not-in-family, White,35, Male
19,10, Never-married, Own-child, White,12, Female
33,7, Never-married, Unmarried, White,40, Male
72,13, Married-civ-spouse, Husband, White,40, Male
21,9, Married-civ-spouse, Husband, White,20, Male
23,10, Never-married, Own-child, Other,25, Male
45,10, Married-civ-spouse, Husband, White,50, Male
37,9, Divorced, Not-in-family, White,40, Male
37,13, Never-married, Not-in-family, White,50, Female
36,10, Married-civ-spouse, Wife, White,32, Female
31,10, Never-married, Not-in-family, White,40, Female
63,11, Divorced, Not-in-family, White,24, Female
24,13, Never-married, Own-child, White,28, Male
29,13, Married-civ-spouse, Husband, White,50, Male
53,10, Married-civ-spouse, Husband, White,50, Male
40,9, Never-married, Own-child, White,85, Male
40,14, Married-civ-spouse, Wife, White,60, Female
36,9, Never-married, Other-relative, White,20, Female
64,10, Married-civ-spouse, Husband, White,40, Male
33,9, Married-civ-spouse, Husband, Black,40, Male
20,9, Never-married, Own-child, White,40, Male
47,10, Married-civ-spouse, Wife, White,48, Female
19,10, Never-married, Own-child, Asian-Pac-Islander,36, Female
32,8, Married-civ-spouse, Husband, White,60, Male
25,9, Never-married, Not-in-family, White,48, Male
26,8, Never-married, Not-in-family, Black,40, Male
25,13, Never-married, Own-child, White,40, Female
40,13, Married-civ-spouse, Husband, White,40, Male
30,10, Married-civ-spouse, Husband, White,40, Male
46,14, Divorced, Not-in-family, White,50, Male
29,13, Never-married, Not-in-family, White,53, Male
35,9, Married-civ-spouse, Husband, White,45, Male
30,9, Married-civ-spouse, Husband, White,75, Male
58,7, Married-civ-spouse, Husband, White,40, Male
17,6, Never-married, Own-child, White,8, Male
42,13, Divorced, Unmarried, White,60, Male
31,9, Married-civ-spouse, Husband, White,50, Male
46,13, Divorced, Not-in-family, Black,40, Female
27,7, Divorced, Not-in-family, Asian-Pac-Islander,40, Male
71,10, Married-civ-spouse, Husband, White,16, Male
32,13, Married-civ-spouse, Husband, White,50, Male
62,13, Married-civ-spouse, Husband, White,35, Male
78,4, Married-civ-spouse, Husband, White,20, Male
54,14, Divorced, Not-in-family, White,1, Male
22,9, Never-married, Not-in-family, Amer-Indian-Eskimo,40, Female
31,9, Never-married, Not-in-family, White,60, Male
32,14, Separated, Not-in-family, White,35, Female
38,9, Never-married, Not-in-family, Black,47, Male
77,6, Married-civ-spouse, Husband, Black,30, Male
62,4, Married-civ-spouse, Husband, White,40, Male
33,13, Married-civ-spouse, Husband, White,50, Male
40,11, Married-civ-spouse, Husband, White,35, Male
65,13, Married-civ-spouse, Husband, White,40, Male
31,13, Married-civ-spouse, Husband, White,40, Male
32,5, Married-civ-spouse, Husband, White,45, Male
32,14, Married-civ-spouse, Wife, Asian-Pac-Islander,20, Female
45,7, Married-civ-spouse, Other-relative, White,40, Male
70,14, Married-civ-spouse, Husband, White,4, Male
38,16, Married-civ-spouse, Husband, White,50, Male
37,9, Married-civ-spouse, Husband, White,50, Male
30,11, Never-married, Other-relative, White,40, Male
34,14, Married-civ-spouse, Husband, White,40, Male
19,10, Never-married, Own-child, White,20, Female
54,9, Divorced, Not-in-family, White,20, Male
32,10, Married-civ-spouse, Husband, White,50, Male
32,9, Married-civ-spouse, Husband, White,40, Male
24,9, Never-married, Not-in-family, White,50, Female
35,9, Married-civ-spouse, Husband, Black,40, Male
28,9, Married-civ-spouse, Wife, White,35, Female
28,9, Married-civ-spouse, Husband, White,60, Male
41,10, Married-civ-spouse, Husband, White,50, Male
38,9, Divorced, Other-relative, White,40, Male
21,10, Never-married, Own-child, White,40, Male
31,9, Divorced, Other-relative, White,45, Male
22,13, Never-married, Own-child, White,6, Female
28,10, Divorced, Not-in-family, Black,40, Female
52,13, Divorced, Unmarried, White,40, Female
23,13, Never-married, Own-child, White,40, Male
37,12, Married-civ-spouse, Husband, White,99, Male
23,5, Married-civ-spouse, Husband, Other,55, Male
21,9, Never-married, Own-child, White,24, Female
57,9, Divorced, Not-in-family, White,40, Female
35,15, Married-civ-spouse, Husband, White,60, Male
50,13, Divorced, Not-in-family, White,50, Female
45,13, Never-married, Not-in-family, White,40, Male
37,10, Married-civ-spouse, Wife, White,35, Female
24,9, Married-civ-spouse, Husband, White,40, Male
58,13, Separated, Unmarried, Black,40, Female
50,6, Married-civ-spouse, Husband, White,50, Male
58,10, Married-civ-spouse, Husband, White,50, Male
31,14, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
60,14, Married-civ-spouse, Wife, White,8, Female
61,9, Widowed, Not-in-family, White,40, Male
37,9, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
27,9, Married-civ-spouse, Husband, White,60, Male
37,9, Separated, Unmarried, White,42, Female
36,13, Married-civ-spouse, Husband, White,40, Male
31,4, Married-civ-spouse, Other-relative, White,35, Male
23,10, Never-married, Not-in-family, Black,30, Female
44,9, Married-civ-spouse, Husband, White,40, Male
21,10, Never-married, Own-child, White,25, Female
57,11, Divorced, Not-in-family, White,44, Female
24,6, Married-civ-spouse, Husband, White,50, Male
26,13, Never-married, Own-child, White,40, Male
66,9, Married-civ-spouse, Husband, White,40, Male
60,10, Married-civ-spouse, Husband, White,40, Male
52,10, Married-civ-spouse, Husband, Amer-Indian-Eskimo,40, Male
21,9, Never-married, Own-child, White,30, Male
32,13, Married-civ-spouse, Husband, White,60, Male
21,10, Never-married, Other-relative, White,40, Male
48,9, Married-civ-spouse, Husband, White,55, Male
63,10, Divorced, Not-in-family, White,37, Female
42,14, Married-civ-spouse, Husband, White,23, Male
17,9, Never-married, Own-child, White,5, Female
30,9, Never-married, Own-child, Black,35, Female
33,10, Divorced, Unmarried, Black,40, Female
55,12, Divorced, Not-in-family, White,52, Female
39,13, Married-civ-spouse, Other-relative, White,35, Male
33,13, Never-married, Unmarried, White,40, Male
34,9, Married-civ-spouse, Husband, White,40, Male
59,14, Married-civ-spouse, Husband, White,8, Male
32,10, Separated, Unmarried, White,40, Female
62,9, Divorced, Not-in-family, Black,20, Female
21,9, Never-married, Own-child, White,40, Male
57,13, Married-civ-spouse, Husband, White,40, Male
19,10, Never-married, Not-in-family, White,35, Male
38,12, Married-civ-spouse, Husband, Other,40, Male
38,13, Never-married, Not-in-family, White,20, Male
20,9, Never-married, Own-child, White,40, Female
24,13, Never-married, Not-in-family, White,40, Female
39,14, Divorced, Unmarried, White,30, Female
24,9, Never-married, Not-in-family, White,40, Male
28,13, Married-civ-spouse, Wife, Black,37, Female
51,7, Divorced, Unmarried, Black,40, Female
27,9, Divorced, Own-child, White,32, Female
38,13, Married-civ-spouse, Husband, White,40, Male
24,9, Never-married, Own-child, White,40, Female
42,9, Married-civ-spouse, Husband, White,60, Male
53,10, Married-civ-spouse, Husband, White,40, Male
35,9, Married-spouse-absent, Other-relative, White,40, Female
37,12, Divorced, Not-in-family, White,40, Female
45,12, Separated, Unmarried, White,40, Female
27,7, Never-married, Not-in-family, White,35, Male
34,9, Divorced, Unmarried, White,40, Female
24,9, Divorced, Unmarried, White,35, Female
69,10, Married-civ-spouse, Husband, White,40, Male
47,9, Divorced, Unmarried, White,40, Female
19,10, Never-married, Other-relative, Black,30, Male
23,10, Never-married, Not-in-family, White,10, Male
30,10, Never-married, Not-in-family, Black,45, Male
71,11, Widowed, Unmarried, White,38, Female
53,9, Married-civ-spouse, Husband, Other,40, Male
22,9, Never-married, Own-child, White,40, Female
47,10, Never-married, Not-in-family, White,40, Male
28,13, Married-civ-spouse, Husband, White,50, Male
